D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_30_411.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_30_411.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_30_411.jpg,0,0.2917456,0,12.36523
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_30_480.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_30_480.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_30_480.jpg,0,0.1043092,0,12.38134
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_30_548.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_30_548.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_30_548.jpg,0,0,0,12.26987
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_30_617.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_30_617.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_30_617.jpg,0,0,0,12.23051
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_30_684.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_30_684.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_30_684.jpg,0,0,0,12.06172
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_30_751.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_30_751.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_30_751.jpg,0,0.2227701,0,11.93292
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_30_823.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_30_823.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_30_823.jpg,0,0.3974181,0,12.4038
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_30_890.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_30_890.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_30_890.jpg,0,0.6405792,0,12.67895
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_30_958.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_30_958.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_30_958.jpg,0,0.8243029,0,13.15162
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_31_026.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_31_026.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_31_026.jpg,0,1,0,13.66697
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_31_095.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_31_095.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_31_095.jpg,0,1,0,14.51381
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_31_162.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_31_162.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_31_162.jpg,0,1,0,15.33748
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_31_230.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_31_230.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_31_230.jpg,0,1,0,16.19078
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_31_297.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_31_297.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_31_297.jpg,0,1,0,16.62601
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_31_371.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_31_371.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_31_371.jpg,0,0.780566,0,17.34164
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_31_438.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_31_438.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_31_438.jpg,0,0.5965049,0,17.98999
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_31_506.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_31_506.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_31_506.jpg,0,0.4185902,0,17.94315
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_31_576.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_31_576.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_31_576.jpg,0,0.1835093,0,18.05252
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_31_648.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_31_648.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_31_648.jpg,0,0,0,17.92082
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_31_719.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_31_719.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_31_719.jpg,0,0.1750104,0,18.32357
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_31_789.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_31_789.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_31_789.jpg,0,0.4027734,0,18.43397
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_31_858.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_31_858.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_31_858.jpg,0,0.592909,0,18.34874
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_31_928.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_31_928.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_31_928.jpg,0,0.4978804,0,18.97066
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_31_998.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_31_998.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_31_998.jpg,0,0.2509786,0,19.18652
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_32_066.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_32_066.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_32_066.jpg,0,0.06248645,0,18.84754
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_32_138.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_32_138.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_32_138.jpg,0,0,0,18.66916
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_32_210.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_32_210.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_32_210.jpg,0,0,0,18.48985
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_32_281.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_32_281.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_32_281.jpg,0,0.1238073,0,18.8557
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_32_352.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_32_352.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_32_352.jpg,0,0.3722217,0,18.91559
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_32_419.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_32_419.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_32_419.jpg,0,0.5132353,0,18.79403
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_32_492.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_32_492.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_32_492.jpg,0,0.2784262,0,19.02319
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_32_558.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_32_558.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_32_558.jpg,0,0.09618425,0,19.38636
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_32_628.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_32_628.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_32_628.jpg,0,0,0,18.91327
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_32_696.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_32_696.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_32_696.jpg,0,0,0,18.73703
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_32_764.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_32_764.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_32_764.jpg,0,0.1219614,0,19.07554
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_32_837.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_32_837.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_32_837.jpg,0,0.3561939,0,19.12312
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_32_905.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_32_905.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_32_905.jpg,0,0.5436684,0,19.00012
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_32_973.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_32_973.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_32_973.jpg,0,0.7810347,0,19.53753
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_33_041.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_33_041.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_33_041.jpg,0,0.9485316,0,20.23938
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_33_113.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_33_113.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_33_113.jpg,0,0.7724541,0,20.92963
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_33_183.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_33_183.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_33_183.jpg,0,0.5951555,0,21.19779
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_33_251.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_33_251.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_33_251.jpg,0,0.3613358,0,21.48343
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_33_317.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_33_317.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_33_317.jpg,0,0.1782251,0,21.67706
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_33_386.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_33_386.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_33_386.jpg,0.15,0.00238884,0,21.42698
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_33_454.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_33_454.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_33_454.jpg,0.35,0,0,21.14004
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_33_522.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_33_522.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_33_522.jpg,0,0,0,21.29131
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_33_593.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_33_593.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_33_593.jpg,0,0,0,21.12109
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_33_663.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_33_663.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_33_663.jpg,0,0,0,20.68919
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_33_732.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_33_732.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_33_732.jpg,0,0,0,20.51729
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_33_800.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_33_800.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_33_800.jpg,0,0,0,20.7068
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_33_869.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_33_869.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_33_869.jpg,0,0.0616635,0,20.54179
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_33_937.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_33_937.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_33_937.jpg,0.05,0.2511189,0,20.23012
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_34_004.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_34_004.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_34_004.jpg,0.2,0.4219203,0,20.61008
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_34_074.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_34_074.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_34_074.jpg,0,0.5070583,0,20.90584
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_34_143.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_34_143.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_34_143.jpg,0,0.3182551,0,20.86986
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_34_214.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_34_214.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_34_214.jpg,0.15,0.08858502,0,20.58855
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_34_284.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_34_284.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_34_284.jpg,0.3,0,0,20.35625
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_34_354.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_34_354.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_34_354.jpg,0.5000001,0.1277538,0,20.11457
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_34_422.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_34_422.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_34_422.jpg,0.6500001,0.3022002,0,20.03124
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_34_493.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_34_493.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_34_493.jpg,0.8500001,0.5478201,0,19.21877
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_34_563.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_34_563.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_34_563.jpg,1,0.7213673,0,19.14535
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_34_631.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_34_631.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_34_631.jpg,0,0.6125825,0,18.82318
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_34_703.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_34_703.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_34_703.jpg,0,0.4343648,0,18.4841
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_34_771.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_34_771.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_34_771.jpg,0,0.1944146,0,17.70227
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_34_841.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_34_841.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_34_841.jpg,0,0.01975133,0,17.10294
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_34_910.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_34_910.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_34_910.jpg,0.05,0.1891203,0,16.4153
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_34_980.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_34_980.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_34_980.jpg,0.2,0.3655602,0,15.98693
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_35_051.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_35_051.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_35_051.jpg,0.4,0.6110655,0,15.76491
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_35_118.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_35_118.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_35_118.jpg,0.5500001,0.7951713,0,15.23032
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_35_190.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_35_190.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_35_190.jpg,0,1,0,15.73048
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_35_258.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_35_258.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_35_258.jpg,0,0.8449696,0,15.87538
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_35_325.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_35_325.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_35_325.jpg,0,0.6597847,0,16.07848
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_35_398.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_35_398.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_35_398.jpg,0,0.4272217,0,15.97541
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_35_467.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_35_467.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_35_467.jpg,0,0.2505922,0,15.64098
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_35_538.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_35_538.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_35_538.jpg,0,0.2018176,0,14.99243
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_35_607.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_35_607.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_35_607.jpg,0,0.3800308,0,15.30012
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_35_674.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_35_674.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_35_674.jpg,0,0.6107958,0,15.11299
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_35_746.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_35_746.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_35_746.jpg,0,0.7901425,0,15.15557
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_35_816.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_35_816.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_35_816.jpg,0,1,0,15.38969
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_35_885.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_35_885.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_35_885.jpg,0,1,0,15.75406
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_35_955.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_35_955.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_35_955.jpg,0,0.7891191,0,16.10738
D:\simulator_driving_car\recorded\IMG\center_2021_03_16_07_51_36_026.jpg,D:\simulator_driving_car\recorded\IMG\left_2021_03_16_07_51_36_026.jpg,D:\simulator_driving_car\recorded\IMG\right_2021_03_16_07_51_36_026.jpg,0,0.6096141,0,16.26753
